K,True label,Predicted label
25,3933335821,2399065173
25,161609319,3988234758
25,4149277979,904616841
25,647317918,3566010337
25,3433277712,1137975225
25,257887417,2022169653
25,2770620676,3634193612
25,3102277942,1564720949
25,3472190399,1099267856
25,1781398404,2169377336
25,713943303,3305499432
25,413852293,3351412170
25,2073398389,506635365
25,2793128682,477235197
25,942006204,1017546066
25,3387596372,750079332
25,1637381454,659350859
25,77329464,1158368853
25,174533562,234490836
25,2684150012,3568247382
25,1303644154,809466744
25,2403374241,4198148727
25,718674767,1166175991
25,575798617,2696520210
25,3084591770,163238377
25,667973873,2687645468
25,2190907872,4101248785
25,476581871,1929952991
25,3502064754,351936926
25,2651908416,1135976474
25,1156052756,320286773
25,1600616549,274466463
25,1361250553,2428643661
25,2169697424,462212371
25,562358068,3566010337
25,4027884343,2075560223
25,75775454,579435501
25,3353200223,994676122
25,2540718433,1924358978
25,3927768774,1166650192
25,3064334528,927285629
25,2077250945,3097788050
25,345955583,109743541
25,2963446322,726670779
25,656698835,2064936137
25,1932447537,3489985175
25,1922352204,2261647540
25,1931100589,1029915586
25,236048956,2570580267
25,3060733195,597742640
25,2258840093,12491276
25,384557186,1393385481
25,3823820756,4063438
25,4276391264,320286773
25,4066179401,1135976474
25,1837648468,877317385
25,2146648799,4086594100
25,2786026805,809466744
25,2225545214,1842099953
25,479141056,615484027
25,579273273,337189354
25,562358068,1132134655
25,2772330344,1301527687
25,606327911,527871518
25,2011932271,798247050
25,1784517801,1380990811
25,2702674511,2117270140
25,1887467014,2187173784
25,986496525,15630034
25,2649254798,1827547982
25,3107449213,2632542736
25,1922352204,4184214313
25,2334340337,1679308428
25,318221956,418991059
25,871679006,302466871
25,2156310193,18118282
25,2494171542,2119821532
25,2382643618,3717044186
25,2944857642,2169519796
25,2116191240,3423419034
25,3048199336,2421751201
25,4239000339,1903421090
25,1947359892,4159093852
25,3400865074,3309830291
25,1386837816,3784861428
25,613281689,1852954878
25,316640687,587285122
25,3783430560,3785269500
25,1626993273,2639302614
25,3063721779,1045293852
25,3475904703,574325131
25,2968086582,3671426872
25,2832112238,498006320
25,3557984064,4006834661
25,1431939936,1169876123
25,2714234360,905946020
25,1462240604,479122246
25,993561200,631365480
25,3661312991,580844297
25,1997111086,4152958882
25,2534450467,217774922
25,1036330570,2367461313
25,73121725,777596345
25,48664808,713416067
25,1918908464,3793366121
25,1632241419,4023541274
25,165773429,1639806754
25,2075200438,1746655739
25,1438266755,2338504085
25,3017519116,35254803
25,4140108713,1127243882
25,244622761,109743541
25,100304050,1595881498
25,2445819304,1135976474
25,1276317194,1529085103
25,680352664,1385441259
25,3997226181,1508531623
25,1518645034,2895292377
25,4076730450,888065430
25,589866327,1776011373
25,219059962,2514727778
25,3688346948,1790481393
25,631880435,801176
25,2358586852,3691942796
25,3833249756,596811522
25,29855676,1986364708
25,4106791294,2180033479
25,2335067368,21546494
25,1082151302,1295587510
25,3891527925,1497898739
25,3996065489,1087624976
25,3620290778,3899654319
25,2077604114,22285547
25,2125715228,135655018
25,3287640903,3965564025
25,1942259177,1135976474
25,2274307664,587285122
25,2670100165,1101059032
25,4003667631,224611800
25,2862225366,1776011373
25,146734828,690585535
25,4272731011,1166650192
25,4016681241,1629103178
25,2767128762,1237550763
25,2796307242,4044229306
25,3902218462,908798147
25,766988224,3691942796
25,54673888,259006220
25,3458416220,2435179429
25,1046784428,1812216242
25,1039178864,2256121048
25,3159156947,718246127
25,1496217251,218526726
25,4194093104,1497898739
25,607439609,4000267419
25,3958554081,587285122
25,1634339764,2403374241
25,1959064378,1166650192
25,1514691032,4027944139
25,2952358810,36420824
25,4235533899,731330024
25,903339787,997220911
25,1634389569,2345549492
25,3697043299,834544767
25,3447116483,420759736
25,609155676,479122246
25,1207189719,3741723479
25,3433277712,610493312
25,759859443,3113678103
25,898782087,105687992
25,220969354,777596345
25,1739049310,376964323
25,833264571,3113678103
25,3901468991,33081792
25,2139199652,2142919313
25,1377712939,1036330570
25,2906760846,2113839458
25,2944123046,1862772245
25,3947389405,3185044263
25,3930203087,2937525435
25,2399247837,2593859070
25,2284373882,1380990811
25,3798148356,4008307904
25,2104231529,3349661367
25,3998531872,261593436
25,3462916796,4198148727
25,3183550280,2210983937
25,934007288,596811522
25,3441184770,1746655739
25,3959104960,2748623227
25,3725046139,732294763
25,1964914740,3472190399
25,454862819,1626678938
25,3825693463,997220911
25,2821559246,882155223
25,591338133,15630034
25,101129666,1697237881
25,2105997840,15630034
25,2656100473,159351600
25,765989615,209689048
25,3590206105,2972201051
25,2644068036,2309690778
25,1457227967,3489985175
25,794382785,1412939579
25,2558633431,2876907483
25,35336103,2122968520
25,963030134,3214631913
25,3236591865,3847500015
25,2767534296,3323080982
25,849871363,3142856809
25,2679529973,3847500015
25,1611718867,1045293852
25,2604281676,587285122
25,1088754866,1746655739
25,472964117,3797937447
25,1317491259,5029586
25,4108245777,3495142479
25,3562764254,1065450055
25,2378308641,731330024
25,506905780,2610277012
25,2320437819,2463157749
25,213671806,189405642
25,1125763299,2269502085
25,3868323463,1733221456
25,2133079047,573213028
25,2798996091,2384596174
25,2274307664,587285122
25,726542108,2023870601
25,1844021837,452508504
25,1891360161,1101059032
25,2360365664,1569494229
25,2614193632,4013626432
25,249114794,1335545136
25,3468445701,2145882222
25,3965458173,777596345
25,2045230885,86650339
25,4098437094,1141798720
25,3241710289,232646097
25,3280718287,731330024
25,2843883548,1597074661
25,1203796264,1776011373
25,3330386853,1776011373
25,2839256080,2639302614
25,1931898332,3173062641
25,1781317490,351339216
25,765057130,1443514486
25,2725921673,1131724280
25,3321817637,3820915938
25,841077506,1436991699
25,3188098177,702468952
25,3355477886,4031719865
25,1552585112,810940926
25,4252244549,59195547
25,2531010975,4013626432
25,444007069,1132134655
25,4159636118,1809363506
25,2619971180,1132134655
25,2647466122,2126962532
25,993561200,850483734
25,4288261335,1135976474
25,2885113223,1790182175
25,2661900930,4069163835
25,2050008693,568475868
25,3536782241,1131724280
25,3555890865,811831459
25,805742252,809466744
25,2494220600,1942511804
25,1088754866,2120709289
25,1103634344,1377132605
25,3105935071,1793489702
25,1544174053,1986364708
25,3396497468,320286773
25,378982106,506635365
25,2817107516,2261647540
25,3601240807,1666545703
25,2860060458,2628699139
25,1511982535,3051224099
25,2779555022,2463157749
25,1251456488,713714629
25,2466540058,2911646536
25,3109492579,1187614415
25,1459398408,1111259106
25,1535082710,1093775969
25,4247121355,40040342
25,3947874382,2261647540
25,86075857,2158225477
25,1423186735,3269146847
25,2316087548,2626405160
25,1515647204,2107247645
25,2019180045,1812216242
25,2831184769,975541424
25,486632107,159351600
25,1198512218,355489491
25,1424073930,347142440
25,531768918,506635365
25,3457107298,3490309746
25,1978203770,3027798817
25,4143102922,834544767
25,3095168306,1986364708
25,2651648650,2889392509
25,2098087200,179288746
25,739038796,3893786536
25,130594841,2269502085
25,713416067,449938131
25,4279411882,1087150346
25,2231601193,237739865
25,2299314811,1387444658
25,2178149890,2539384016
25,1045953288,87797993
25,3528630234,1674683146
25,4149304686,3566010337
25,27987080,3423419034
25,1570703533,1775594405
25,3502659253,1387067558
25,2086433099,2122968520
25,2113839458,3325918244
25,3857362372,1497898739
25,1332066608,138930320
25,245619002,3376135239
25,1001549466,393505734
25,983229802,2591192196
25,1300372587,1746655739
25,3476791345,3933335821
25,3604511055,1629103178
25,3255648285,1387444658
25,3432123075,3368076455
25,3326186289,962737723
25,99699720,154652029
25,2342771184,3485440553
25,828252369,3735809391
25,2380631081,90279229
25,461879787,1385441259
25,3134200189,3228859801
25,4088867424,159351600
25,3474941323,3912088353
25,2142915507,3720542793
25,3234691438,204153975
25,1459401360,1237550763
25,3182355207,2889392509
25,3118221353,175000399
25,328519426,275813572
25,3781962845,1645648261
25,2618339302,1187614415
25,2943690023,1296916779
25,971449352,1957515419
25,196929574,112997688
25,3847500015,2126962532
25,2092158825,2825929871
25,1148817877,179508880
25,1958306891,2540685607
25,555497581,696358501
25,4141124289,1111259106
25,1789575756,3149716162
25,3005710991,2126962532
25,3123184568,796281588
25,3420770588,4031719865
25,1216871853,462212371
25,950756299,962737723
25,2488185809,320286773
25,2959365023,2964440663
25,1559783574,1746655739
25,775559632,834544767
25,3877962737,3325918244
25,2639197701,821583868
25,4032500581,449938131
25,3166170968,2169519796
25,3839082219,1700288929
25,4159286058,682258630
25,3598366644,1101059032
25,408060723,947345678
25,146808584,3326267479
25,2410582194,502970099
25,969525795,994676122
25,2667911404,710702403
25,2851765537,363496814
25,2334699089,2602613399
25,642283221,347142440
25,640260500,112997688
25,4116684863,3423419034
25,3661717533,2911646536
25,1993411799,213095167
25,1039178864,3203314574
25,1892663098,3173062641
25,347142440,610137613
25,502434184,447873549
25,1301527687,541114057
25,1922902581,1733221456
25,2572570680,1812216242
25,2544485006,1983510531
25,517260836,3470043457
25,3759333522,2421751201
25,3276047185,1296916779
25,1226500780,259006220
25,2448739506,832487474
25,4176763891,90279229
25,3411023097,2075560223
25,3524625930,1135976474
25,1353711813,3414903389
25,2139688074,564238209
25,3141936314,1370938760
25,1130919487,294940702
25,565368573,801176
25,456689157,4116469576
25,2184791415,1044028636
25,1911569483,2050565864
25,3971389399,1986364708
25,2113158804,3403785568
25,2808026978,2562722197
25,2092002172,994676122
25,2849340242,1768089225
25,333272008,796281588
25,310540726,3423419034
25,538550380,731330024
25,2979556657,2458827579
25,1819542892,962737723
25,2507643569,3344025533
25,416701145,3170475874
25,1048769642,2169377336
25,58377970,2747024747
25,359356063,224611800
25,2047392365,430178566
25,2609303586,2377831355
25,2217561812,1887345661
25,2842565469,2676142212
25,1886466869,2359638032
25,1697294883,462212371
25,2138357912,3565319599
25,3614536240,1119116069
25,4000065135,1733221456
25,912146474,2230820771
25,3734103207,1897963080
25,4289153495,18264600
25,2485229417,871224117
25,3441578682,2866022569
25,2650202686,622058097
25,349297863,4009611724
25,123385121,3485440553
25,3000792516,159351600
25,3480879772,1513007525
25,3632326453,2202711679
25,3784581239,3916074380
25,1972317754,989172613
25,2638573231,390286309
25,3010436977,4069163835
25,2090352720,1036330570
25,1079041179,2528512414
25,4284331646,553446970
25,1022501714,994676122
25,1664573953,1367471899
25,2499310475,2122968520
25,377021214,4159594295
25,1515647204,2107247645
25,1848313115,672499766
25,2357372960,4101248785
25,3196036201,157527441
25,2566305877,237739865
25,27537526,320286773
25,1449419742,3499914946
25,2871735171,1746655739
25,2526641932,462212371
25,3441184770,2602613399
25,1422811788,365349258
25,1192966411,259006220
25,2594065762,420878019
25,2473271395,1295587510
25,2717135091,796281588
25,3294612718,3113678103
25,1561749110,2493236254
25,637339345,3784861428
25,4103124262,1054099358
25,2722950958,678236612
25,717103247,622058097
25,659856182,179508880
25,2219889640,3047779462
25,910237918,1679308428
25,3047199361,4237830533
25,3416183195,2531010975
25,1864386681,3101552720
25,2813825952,2014211844
25,180920469,983258613
25,3003147195,1443514486
25,3768186621,1267825423
25,1933551853,724553722
25,3469222388,245278311
25,447008477,997220911
25,2444382903,420878019
25,2438732135,2008989859
25,2349939933,862560029
25,1862066164,104602349
25,2564528075,229506815
25,911609416,2204481244
25,1873624642,18264600
25,1781317490,430501350
25,3863446626,596811522
25,1450672384,962737723
25,3047206685,18264600
25,476581871,962737723
25,98248312,1104651492
25,2062873426,1700288929
25,2378308641,167574811
25,2169519796,1472301980
25,4224340559,1746655739
25,2272508020,2008989859
25,621907710,281151013
25,1696905666,163238377
25,3082862869,2935813666
25,942089,34039445
25,2359485225,1680535208
25,1045307739,1569494229
25,454862819,1626678938
25,1130629555,500429675
25,3411919975,1601032931
25,3246682722,882155223
25,2158285549,2562722197
25,3430793990,1206849495
25,2253053678,4214012959
25,1192200504,2008989859
25,2968084237,1332568669
25,1145791039,1544174053
25,3489985175,731330024
25,3902160400,59195547
25,2630440468,582022491
25,1319577121,215542278
25,1380466784,1166175991
25,1773396944,809466744
25,1100459627,105687992
25,412386323,3196549456
25,700911813,1497898739
25,1334396542,2309690778
25,4173832987,15978237
25,1163569239,4214012959
25,335142357,244889631
25,1754005296,3820915938
25,2379976875,656698835
25,3651311185,196791868
25,2463260986,1146366743
25,1911325802,2401169789
25,3881651394,1166650192
25,3240547545,353612559
25,1959298877,440664992
25,4053312415,3325918244
25,567923746,1267825423
25,3569208898,2988525433
25,4272731011,3565319599
25,741494558,184100822
25,4089914561,259006220
25,1333419571,139876227
25,743984162,14108831
25,119781937,3203314574
25,2024515517,1817791961
25,599786344,2591192196
25,3680142869,682082741
25,1487974851,3883836318
25,3167087141,3557014848
25,2548434700,1952691729
25,2125516708,2463157749
25,2912212709,2570580267
25,2607297170,1629103178
25,760516569,163238377
25,3576030179,997220911
25,291741779,2428643661
25,814083644,3505685894
25,4113151153,2999794436
25,353738643,994676122
25,3924088631,4101248785
25,3101254972,962737723
25,572085747,320286773
25,796241175,1412939579
25,2952860307,3484362115
25,1465130755,3917358163
25,3874048560,430501350
25,2303676797,111205801
25,607127945,2169377336
25,1043532108,3228859801
25,1530342810,2022276255
25,2595317197,2674850913
25,3070736923,196929574
25,348296493,983258613
25,1200038008,1412939579
25,2293837765,3680233781
25,219568860,1626678938
25,115650745,4225196978
25,686888451,1295587510
25,3680233781,2059890597
25,1221416124,1166650192
25,2411122041,3529646908
25,717063212,162033517
25,2940703038,3494512671
25,879376653,2591192196
25,3863446626,596811522
25,1014916122,1450032032
25,471199527,1065718333
25,1378438916,2394683923
25,3462799203,3691942796
25,1062995067,523744895
25,3116840338,3344025533
25,1675684498,983258613
25,964450536,620695276
25,1054826567,904616841
25,436095484,2261647540
25,699391816,2544783024
25,646852957,502970099
25,18848931,2481155656
25,191946414,4224340559
25,529004640,850491197
25,2022021717,24168270
25,73721931,5029586
25,4171236554,2146299360
25,2309763068,904616841
25,3114081100,801176
25,2093032547,656698835
25,467458019,217977915
25,3154180243,1033589203
25,978062057,4184214313
25,2892673176,2628044511
25,403548367,2660884517
25,2340506284,1044028636
25,2757717424,915120729
25,2203619540,18264600
25,237632340,3565319599
25,3159224402,936668906
25,3702056452,1356633425
25,1859147125,1273396533
25,431813341,2314234752
25,908798147,3113678103
25,1406483284,18264600
25,4098755129,2113839458
25,3729785503,604966629
25,538550380,2866022569
25,3050187782,1799259336
25,3465319208,502958080
25,3603330933,3485440553
25,3234691438,1626678938
25,871931738,809466744
25,2237713903,2065465349
25,2099575249,4009611724
25,885968235,986496525
25,576717309,1897963080
25,3922888726,3568247382
25,431813341,2269502085
25,3658963802,801176
25,561120150,1986364708
25,919981481,342474231
25,2069743339,1564720949
25,2597046568,1986364708
25,1672824866,2050565864
25,2676957285,3634193612
25,2547856194,2082727238
25,160508292,4241621807
25,1182512555,604966629
25,2176043810,262791726
25,3609356867,2123332638
25,1241012862,336207519
25,1012631413,1719174086
25,4086765071,3326267479
25,1160561534,1629103178
25,2083339233,3815469593
25,39246274,3691942796
25,2651648650,868370659
25,3270743769,506635365
25,3935050299,1187614415
25,2013028328,3691942796
25,2451413752,506635365
25,2565628123,87797993
25,2409528198,821583868
25,3978977380,2204481244
25,655415061,2973560719
25,272496485,159183053
25,2393632579,3205175747
25,3888272524,1135976474
25,2628699139,2988525433
25,4008739863,294940702
25,4166473118,4152958882
25,847291738,365349258
25,236048956,2595278679
25,3916074380,436062812
25,1812216242,1166650192
25,1932447537,90361770
25,1176059503,420878019
25,2299022995,2876907483
25,3621180500,1130629555
25,4266648551,875469028
25,3058128663,3853135440
25,2905653122,2625952212
25,2384245256,2008989859
25,531894828,1887108400
25,1937048978,3429155956
25,2410044879,2008989859
25,2049724136,244889631
25,1883126923,359918838
25,3729011877,1143014619
25,3197346856,1664573953
25,2964076520,1809363506
25,3779428082,1584817184
25,2257273889,485325969
25,3869100566,1513007525
25,3094586045,810940926
25,4094842778,69304507
25,312075884,661566022
25,1344768389,908798147
25,1729096345,1226243819
25,3185007248,277181139
25,2815760159,447873549
25,2325096265,1679308428
25,2597046568,3485440553
25,63919588,3001123709
25,2027771431,30796165
25,2769714447,3717044186
25,892746686,546207374
25,1163039947,1887345661
25,2312054169,289742093
25,730945244,607550082
25,1237786844,1746655739
25,4224194904,2158225477
25,2857414562,620645805
25,2327998759,1271080145
25,3670999034,1166175991
25,2711633818,2187521519
25,3126318274,3728839338
25,3727261618,2956941947
25,3830107319,2269502085
25,1087947892,871679006
25,3500376721,523744895
25,1103634344,320286773
25,1051200371,155019103
25,2824381301,3155491468
25,1014487628,997220911
25,3764168832,1674683146
25,3441184770,170536513
25,655689466,293434992
25,482434561,1101059032
25,510575464,579435501
25,2339128108,348693451
25,2475892818,3928391021
25,414776066,1135976474
25,730688120,2866022569
25,3198306492,237739865
25,3509485436,4109046633
25,2280820798,994676122
25,2782812436,3184487800
25,1067183952,462212371
25,379834270,3449531066
25,3332459613,2628699139
25,3814598561,1215426737
25,2377726047,875469028
25,1088036017,678236612
25,373863554,2819000573
25,2224428568,1295587510
25,3206118280,1746655739
25,1405549222,2633237860
25,3764913231,217977915
25,4286906991,3239439580
25,2725707385,610137613
25,2317137738,3853135440
25,1033568951,179698337
25,1265320427,962737723
25,1566483836,3418578881
25,2378887657,1858287612
25,3045290642,1679308428
25,191430859,364206398
25,74647675,348155390
25,1207189719,3741723479
25,1166650192,4000267419
25,3044955701,2676142212
25,2073533752,363496814
25,2971797622,157683903
25,358434513,1752054615
25,1301527687,4223904351
25,4133724495,179698337
25,1375664237,154652029
25,2880669728,3926100920
25,3509073089,3344025533
25,2833842908,1920673786
25,1738097215,596811522
25,4176763891,3499914946
25,2214640257,3779562915
25,2828910654,1016178132
25,4288261335,275813572
25,1176925966,2860805018
25,652851251,86650339
25,98561409,261593436
25,220186114,160508292
25,3694182643,1165453206
25,808651746,3779562915
25,3813608589,562358068
25,3971342035,1529085103
25,3456425669,1104881111
25,1011405834,610137613
25,3489985175,2988525433
25,1460979823,866792419
25,1232946161,1746655739
25,3768186621,2501855061
25,1080680649,2123332638
25,2747427000,1166650192
25,1735602672,1166650192
25,1177987796,556802447
25,170286921,899136538
25,3664546008,297291850
25,3987899999,3376135239
25,667973873,726670779
25,1575763518,1597074661
25,2789303422,2326564207
25,2468784460,1221129663
25,3475174996,1327940670
25,3596432145,1231565349
25,2770620676,3634193612
25,2253967885,2748623227
25,3188098177,702468952
25,2778410714,962737723
25,3846472209,3785269500
25,349004701,1547007621
25,889675857,162365689
25,4128979858,2413210010
25,3130500495,2600740535
25,3966382483,2889392509
25,1778408420,361836809
25,2537880531,3854289318
25,1462893434,1650041415
25,1733221456,1045293852
25,30796165,22285547
25,1679780765,18264600
25,355303141,1450396822
25,2501717191,2956941947
25,2747427000,1119116069
25,3460538113,162033517
25,1067564682,136216097
25,495343890,678236612
25,1227717181,1456426703
25,2717178301,2187173784
25,1285119273,3926100920
25,4217689756,10528187
25,2963120861,498006320
25,3821827420,3001123709
25,2651734974,1387444658
25,3100531922,582022491
25,2354707642,962737723
25,4100189183,1768089225
25,873493898,962737723
25,194541121,2326564207
25,1962846692,3752568601
25,1160103344,37661312
25,1848377746,685296764
25,1236265227,2173543209
25,986496525,850491197
25,361416640,375771768
25,2298085882,2128654399
25,4266648551,875469028
25,2258286322,1697237881
25,333597397,2780208804
25,3524625930,2866022569
25,2825461428,2522643499
25,622092984,506635365
25,199893408,1104651492
25,3869781532,659350859
25,1285119273,1990957212
25,1533873951,3339789097
25,3113678103,523744895
25,2674196062,1077801876
25,1534438123,2338504085
25,1931494374,2764564425
25,1904283372,3627744656
25,4185794721,1307991557
25,437810929,3228859801
25,1284560630,1601032931
25,171721650,3423419034
25,3924314161,1733221456
25,1455066942,1179056926
25,2636857942,3315687969
25,2659332639,2174165912
25,973593276,1745016863
25,1684569558,2628044511
25,3085411073,1166650192
25,3479259768,850491197
25,642283221,1776011373
25,942166117,733189993
25,3096249186,2288149440
25,1482517630,1306578136
25,514101767,2570580267
25,3202948558,30966706
25,3026349725,1695363826
25,2619971180,320286773
25,2113839458,3926100920
25,2415127114,506635365
25,1673273813,1367471899
25,4064895629,850483734
25,839263285,803317615
25,1683549933,250077209
25,3868183614,1237550763
25,3915137548,1746655739
25,3904189995,541114057
25,1676141224,1924358978
25,500894758,18264600
25,1609604093,420878019
25,3425407260,309172360
25,3914893545,30966706
25,2218959232,1746655739
25,3375070540,1464918567
25,3137999144,2169544552
25,1844958752,3113678103
25,2855744183,1148817877
25,483372626,2174165912
25,4231398138,2126962532
25,3389408695,1132134655
25,413852293,2169544552
25,3358622735,1016178132
25,777596345,74390002
25,1356481459,645628
25,2379848240,4013626432
25,2906514917,1065718333
25,4239104155,2463157749
25,815622826,3691942796
25,494665332,1733221456
25,76570957,1135976474
25,3136837167,4101248785
25,3457914769,1679308428
25,3171612567,3435359923
25,4223656537,1065450055
25,447008477,1887108400
25,3565319599,731330024
25,3617922709,2008989859
25,1703159951,3568247382
25,1518645034,3691942796
25,1438830118,1034382231
25,2793128682,302466871
25,629514344,1626678938
25,847854913,3435359923
25,3091690960,1443514486
25,408060723,947345678
25,209289397,3655187198
25,1440484730,3606158322
25,1190329094,1595881498
25,1662841908,9079959
25,414776066,726670779
25,3068315669,475752634
25,3130500495,4027944139
25,2804467266,3272679009
25,1019858566,1752054615
25,961662899,2599895504
25,3135057640,1790182175
25,3302234903,2566305877
25,3571954664,579435501
25,110635433,3399092083
25,430415205,3988234758
25,1582840264,3979333992
25,3431782805,587285122
25,615484027,424835120
25,2222899015,3604334178
25,1139870639,4240123481
25,224901683,72036607
25,290997573,3423419034
25,506623322,682082741
25,2076021030,2570580267
25,2389001198,3494512671
25,2573626714,35336103
25,1347996816,3779562915
25,4228591399,3499914946
25,2133224374,3325918244
25,2675366031,73579052
25,637790391,962737723
25,3565634603,2633817001
25,3667784721,1677189623
25,2073398389,40040342
25,3220256675,2221880498
25,3095330776,1166650192
25,1920281037,1443514486
25,3432404817,320286773
25,2992055559,1036330570
25,1742052212,2463157749
25,3783430560,1746655739
25,971745133,574325131
25,2163353660,1702554643
25,1996183732,709353370
25,1474448570,2329618093
25,2221115418,3853135440
25,268043988,4107119659
25,3788290200,403550892
25,3240547545,2469394698
25,1743836556,2880426007
25,819561681,2932987408
25,3582011792,1443514486
25,45523157,300437540
25,3375013614,1003252496
25,2387205804,4013626432
25,3056563557,1187474281
25,2984727904,1091404026
25,1698326880,986496525
25,1817826973,1679308428
25,3918682288,1091404026
25,2346934759,2792263429
25,1808750350,1601032931
25,2048281001,2158225477
25,756519905,261593436
25,3129947853,348155390
25,2648215413,1948384771
25,3700726792,475752634
25,1620904241,2122968520
25,2286870056,2602613399
25,889644727,1768089225
25,3049496351,13645363
25,2564841627,1679308428
25,117207661,2168147177
25,3514361133,1699836001
25,2984413468,962737723
25,994676122,3784861428
25,1924358978,2945881516
25,442399454,1404406619
25,3369316089,1132134655
25,3694216813,1733221456
25,827591190,75486240
25,1163569239,2748623227
25,2155806999,871224117
25,813572558,1221129663
25,4051535156,868370659
25,1122959859,1733221456
25,3496576043,1295587510
25,444007069,1132134655
25,1434986601,579435501
25,1878030870,217144336
25,1628981671,962737723
25,2001682044,1132134655
25,2879545382,1131724280
25,3243846557,1733221456
25,3619569844,2591192196
25,3159224402,936668906
25,3326267479,1111259106
25,558088884,571843828
25,117919900,3113678103
25,2613177548,610137613
25,3224850644,630889498
25,1245160560,2269502085
25,3319724566,4282435707
25,748653342,733189993
25,3518556795,609989844
25,3868704829,1746655739
25,848078453,3565023295
25,3643795782,2582032586
25,4086628805,2988525433
25,2864178368,2008989859
25,821583868,2441662411
25,3843836796,1506454272
25,3531512078,2544783024
25,909552595,4189236082
25,1641496660,1702933755
25,960928522,3820915938
25,3509200562,904616841
25,3583237905,689574692
25,2216218287,1958573404
25,1131984318,2008989859
25,1505553473,1670550471
25,2630990665,2086433099
25,4088587398,665979983
25,986496525,3926100920
25,4214786091,98248312
25,896375186,39246274
25,3657310108,196929574
25,2538637925,1132134655
25,724765111,316889966
25,1151368748,810940926
25,43239290,726670779
25,3178521209,850483734
25,972061227,2562722197
25,3509200562,2107247645
25,2770620676,3634193612
25,661675937,1702933755
25,2415538143,4031719865
25,3046555886,710865862
25,2275104812,215542278
25,650812621,420878019
25,2092158825,4008024672
25,2769479131,620695276
25,1481293583,1742550190
25,2468024512,560030947
25,275813572,2261647540
25,1466570117,1664573953
25,481383012,872743086
25,3113678103,293434992
25,3676422000,2825850534
25,3418578881,3113678103
25,1681362556,445743372
25,1317491259,1626678938
25,2256121048,18264600
25,1632207687,2338504085
25,1255931483,2693848485
25,2866022569,2338504085
25,3355477886,4031719865
25,3422097619,2830799273
25,2794635514,179508880
25,26005029,152139376
25,1533873951,479122246
25,3288030854,653897089
25,984671592,3046430399
25,33000780,809466744
25,2013339538,634404165
25,3346732894,46287381
25,2954023059,2394683923
25,4118122025,3494512671
25,27987080,3928391021
25,3003297505,899136538
25,969537976,3501017768
25,3930259119,4159093852
25,425401919,3027798817
25,2059270622,1467236588
25,131021179,4224340559
25,4277040433,3113678103
25,2954011755,1662841908
25,4292520070,1733221456
25,1465931418,1679308428
25,1374312791,1412939579
25,566927886,4189236082
25,3872602550,320286773
25,411077985,3928391021
25,1632530643,1132134655
25,1666545703,733189993
25,4027944139,3691942796
25,3513398405,1492395376
25,424232472,568475868
25,1237550763,209689048
25,3379131320,1019858566
25,69131262,622058097
25,611016897,1044028636
25,3962524495,2430246747
25,2034299767,2570580267
25,786625962,284754035
25,1206055512,98307332
25,562358068,1271080145
25,3430904587,2937525435
25,358422381,1237550763
25,1472202477,3691942796
25,93935026,127799527
25,1907964787,620695276
25,3975185994,2999794436
25,469801961,962737723
25,1059857959,1897080438
25,646927042,1226243819
25,1339449631,904616841
25,58377970,1765818203
25,329524040,378982106
25,1099505215,962737723
25,2322193553,469790690
25,2301602396,2639302614
25,3216433143,820177797
25,3351968689,1169876123
25,2646594309,1733221456
25,3452237852,2339083655
25,2154345913,1451638909
25,1092434479,79949426
25,2906760846,682082741
25,4273038538,138930320
25,965256718,2201615216
25,3806147643,3199640280
25,1054099358,412112378
25,708804806,4081219855
25,4057565955,2334699089
25,2209994116,2988525433
25,2029992092,3658689002
25,66057972,2947127746
25,262104766,1099725405
25,1341974351,1746655739
25,3081983040,726670779
25,1586392996,224611800
25,2044947882,3557014848
25,1299206522,217977915
25,3057377674,1492395376
25,2974359534,86026702
25,3087306003,3423419034
25,2014040846,117919900
25,3969610832,1324750935
25,428417770,1053560547
25,2220491818,1826867038
25,503347621,120165415
25,1829472830,1182222496
25,2067627521,427156003
25,3802781707,1597074661
25,1433608670,2384596174
25,874425450,967914131
25,2044385334,225102439
25,800610000,1158368853
25,21546494,3246359641
25,500010212,731330024
25,4258787333,2507738975
25,2332919717,436095484
25,1737506411,512890289
25,3018854478,2126962532
25,3113555311,962737723
25,1689060514,431145971
25,2714204921,383248791
25,2995677151,997220911
25,2880426007,1983510531
25,2938608521,1412939579
25,1032307497,179508880
25,3731662312,1601032931
25,164698800,2803363809
25,446113843,3106387760
25,1595881498,1166175991
25,822235414,834544767
25,1013980683,1380990811
25,4207666680,620695276
25,2839256080,3587150050
25,1783489165,820177797
25,1707910864,3892893473
25,3148961400,462212371
25,1756618433,1135976474
25,3623740237,731330024
25,2269606587,562358068
25,60172066,1768089225
25,2992234715,1626678938
25,2681338524,500429675
25,852044639,1231764906
25,1565883533,3344025533
25,4058147459,1166650192
25,2954113937,564238209
25,1949097057,3565023295
25,1251645465,427156003
25,2997356050,490680502
25,2050805990,1135976474
25,1375874913,874403178
25,1673669565,4189236082
25,2228309779,496618417
25,3557183765,217977915
25,2122615016,1148817877
25,871931738,1135976474
25,4010992987,1483976313
25,3717044186,351339216
25,656698835,39246274
25,413852293,2612181584
25,1850007430,2158225477
25,2827884726,1918908464
25,3319724566,4282435707
25,585000273,2570580267
